"time","kWh.mean_value","°C.mean_value","°C.mean_value_2","€/kWh.mean_value"
"2022-10-31T00:00:00.000+01:00","541.115","23.55","16.3","0.21445"
"2022-10-31T01:00:00.000+01:00","541.135","23.8","15.6","0.20656"
"2022-10-31T02:00:00.000+01:00","541.155","23.733333333333334","15","0.17392"
"2022-10-31T03:00:00.000+01:00","541.175","23.8","14.8","0.17453"
"2022-10-31T04:00:00.000+01:00","541.195","23.65","15.9","0.17423"
"2022-10-31T05:00:00.000+01:00","541.215","23.65","16.5","0.17944"
"2022-10-31T06:00:00.000+01:00","541.235","23.55","16.9","0.19929"
"2022-10-31T07:00:00.000+01:00","541.25","23.566666666666666","16.3","0.21707"
"2022-10-31T08:00:00.000+01:00",,"23.799999999999997","18.2","0.2487"
"2022-10-31T09:00:00.000+01:00",,"23.65","18.4","0.22568"
"2022-10-31T10:00:00.000+01:00",,"23.5","19.2","0.25641"
"2022-10-31T11:00:00.000+01:00",,,"19.9","0.25554"
"2022-10-31T12:00:00.000+01:00",,,"20.2","0.25526"
"2022-10-31T13:00:00.000+01:00",,"23.433333333333334","23.1","0.25968"
"2022-10-31T14:00:00.000+01:00",,"23.75","23.9","0.22586"
"2022-10-31T15:00:00.000+01:00",,"23.900000000000002","24.5","0.24425"
"2022-10-31T16:00:00.000+01:00",,"23.55","24.3","0.24498"
"2022-10-31T17:00:00.000+01:00",,"23.599999999999998","24.4","0.3156"
"2022-10-31T18:00:00.000+01:00",,"23.55","19.5","0.30708"
"2022-10-31T19:00:00.000+01:00",,"23.6","18","0.30744"
"2022-10-31T20:00:00.000+01:00",,"23.75","15.7","0.35719"
"2022-10-31T21:00:00.000+01:00",,"23.9","15.5","0.37758"
"2022-10-31T22:00:00.000+01:00",,"24","16.1","0.30198"
"2022-10-31T23:00:00.000+01:00",,"24.15","15.2","0.28566"
"2022-11-01T00:00:00.000+01:00",,"23.8","14.9","0.20872"
"2022-11-01T01:00:00.000+01:00",,"23.6","15","0.1938"
"2022-11-01T02:00:00.000+01:00",,"23.55","14.8","0.16898"
"2022-11-01T03:00:00.000+01:00",,"23.4","14.6","0.16923"
"2022-11-01T04:00:00.000+01:00",,"23.35","14.2","0.1677"
"2022-11-01T05:00:00.000+01:00",,"23.2","14.1","0.16307"
"2022-11-01T06:00:00.000+01:00",,"23.1","13.8","0.16578"
"2022-11-01T07:00:00.000+01:00",,"23.1","13.3","0.16347"
"2022-11-01T08:00:00.000+01:00",,"23.166666666666668","13","0.16267"
"2022-11-01T09:00:00.000+01:00",,"23.4","14.1","0.15999"
"2022-11-01T10:00:00.000+01:00",,"23.2","15.2","0.14689"
"2022-11-01T11:00:00.000+01:00",,"23.15","16.5","0.13577"
"2022-11-01T12:00:00.000+01:00",,"23","18.7","0.14031"
"2022-11-01T13:00:00.000+01:00",,"23.1","20","0.13297"
"2022-11-01T14:00:00.000+01:00",,"23.5","21.2","0.13358"
"2022-11-01T15:00:00.000+01:00",,"24.325","20.6","0.14096"
"2022-11-01T16:00:00.000+01:00","541.25","24.825","19.3","0.15892"
"2022-11-01T17:00:00.000+01:00",,"24.299999999999997","17.5","0.19475"
"2022-11-01T18:00:00.000+01:00",,"23.900000000000002","16","0.20905"
"2022-11-01T19:00:00.000+01:00",,"23.65","14.7","0.20918"
"2022-11-01T20:00:00.000+01:00",,"23.45","14.2","0.25116"
"2022-11-01T21:00:00.000+01:00",,"23.55","14","0.25381"
"2022-11-01T22:00:00.000+01:00",,"23.45","13.2","0.2137"
"2022-11-01T23:00:00.000+01:00",,"23.55","12.7","0.19894"
"2022-11-02T00:00:00.000+01:00",,"23.599999999999998","11.6","0.16728"
"2022-11-02T01:00:00.000+01:00",,"23.299999999999997","11","0.16609"
"2022-11-02T02:00:00.000+01:00",,"23.05","10.8","0.16152"
"2022-11-02T03:00:00.000+01:00",,"23","10.6","0.16169"
"2022-11-02T04:00:00.000+01:00",,"22.8","10.8","0.16126"
"2022-11-02T05:00:00.000+01:00",,"22.7","10.3","0.16398"
"2022-11-02T06:00:00.000+01:00",,"22.633333333333336","9.9","0.18271"
"2022-11-02T07:00:00.000+01:00",,"22.45","9.7","0.2065"
"2022-11-02T08:00:00.000+01:00",,"22.55","9.6","0.23975"
"2022-11-02T09:00:00.000+01:00",,"22.65","10.25","0.20827"
"2022-11-02T10:00:00.000+01:00",,"22.4","13.8","0.23766"
"2022-11-02T11:00:00.000+01:00",,"22.299999999999997","16.3","0.22683"
"2022-11-02T12:00:00.000+01:00",,"22.2","18","0.22514"
"2022-11-02T13:00:00.000+01:00",,"22.15","20","0.22273"
"2022-11-02T14:00:00.000+01:00",,"23","21","0.18162"
"2022-11-02T15:00:00.000+01:00",,"23.26666666666667","21.7","0.18224"
"2022-11-02T16:00:00.000+01:00",,"23.066666666666663","21.5","0.20612"
"2022-11-02T17:00:00.000+01:00",,"22.75","18.1","0.25624"
"2022-11-02T18:00:00.000+01:00",,"22.45","16.5","0.31795"
"2022-11-02T19:00:00.000+01:00",,"22.5","15.4","0.3145"
"2022-11-02T20:00:00.000+01:00",,"22.35","13.8","0.32499"
"2022-11-02T21:00:00.000+01:00",,"22.625000000000004","13.2","0.27735"
"2022-11-02T22:00:00.000+01:00",,"22.633333333333336","12.6","0.20276"
"2022-11-02T23:00:00.000+01:00",,"22.7","12.5","0.18787"
"2022-11-03T00:00:00.000+01:00",,"22.633333333333336","14.1","0.16115"
"2022-11-03T01:00:00.000+01:00",,"22.25",,"0.14585"
"2022-11-03T02:00:00.000+01:00",,"22","13.9","0.14026"
"2022-11-03T03:00:00.000+01:00",,"21.9","18","0.13548"
"2022-11-03T04:00:00.000+01:00",,"21.9","20.7","0.13098"
"2022-11-03T05:00:00.000+01:00",,"21.7","17.9","0.13311"
"2022-11-03T06:00:00.000+01:00",,"21.6","18.7","0.13668"
"2022-11-03T07:00:00.000+01:00",,"21.65","20.4","0.1483"
"2022-11-03T08:00:00.000+01:00",,"21.599999999999998","20.6","0.19797"
"2022-11-03T09:00:00.000+01:00",,"21.7","20.1","0.18417"
"2022-11-03T10:00:00.000+01:00",,"21.5","19.8","0.21602"
"2022-11-03T11:00:00.000+01:00",,,,"0.22132"
"2022-11-03T12:00:00.000+01:00",,"21.6","19.9","0.23576"
"2022-11-03T13:00:00.000+01:00",,"21.46666666666667","19","0.23944"
"2022-11-03T14:00:00.000+01:00",,"21.85","14.7","0.19733"
"2022-11-03T15:00:00.000+01:00",,"21.8",,"0.19815"
"2022-11-03T16:00:00.000+01:00",,"21.6","14.4","0.20692"
"2022-11-03T17:00:00.000+01:00",,"21.5","14.8","0.21203"
"2022-11-03T18:00:00.000+01:00",,"21.35","14.5","0.29282"
"2022-11-03T19:00:00.000+01:00",,"21.35","13.7","0.27084"
"2022-11-03T20:00:00.000+01:00",,"21.2","12","0.25057"
"2022-11-03T21:00:00.000+01:00",,"21.3","12.2","0.2451"
"2022-11-03T22:00:00.000+01:00",,"21.299999999999997","11.1","0.19544"
"2022-11-03T23:00:00.000+01:00",,"21.433333333333334","10.4","0.18077"
"2022-11-04T00:00:00.000+01:00",,"21.45","12.1","0.20838"
"2022-11-04T01:00:00.000+01:00",,"21.2","13.1","0.20712"
"2022-11-04T02:00:00.000+01:00",,"21","13.6","0.20672"
"2022-11-04T03:00:00.000+01:00",,"20.8","14.1","0.19829"
"2022-11-04T04:00:00.000+01:00",,,,"0.18171"
"2022-11-04T05:00:00.000+01:00",,"20.65","14.4","0.19486"
"2022-11-04T06:00:00.000+01:00",,"20.5","13.7","0.21058"
"2022-11-04T07:00:00.000+01:00",,"20.6","14","0.22096"
"2022-11-04T08:00:00.000+01:00",,"20.65","13.1","0.244"
"2022-11-04T09:00:00.000+01:00",,"20.45","14.3","0.22576"
"2022-11-04T10:00:00.000+01:00",,"20.3","12.2","0.25327"
"2022-11-04T11:00:00.000+01:00",,"20.2","12.8","0.23337"
"2022-11-04T12:00:00.000+01:00",,"20.133333333333333","14.8","0.22662"
"2022-11-04T13:00:00.000+01:00",,"20.05","15.1","0.22091"
"2022-11-04T14:00:00.000+01:00",,"20.4","14.4","0.17336"
"2022-11-04T15:00:00.000+01:00",,"20.866666666666664","15.2","0.17341"
"2022-11-04T16:00:00.000+01:00",,"20.975","15.7","0.20984"
"2022-11-04T17:00:00.000+01:00",,"20.549999999999997","15.1","0.23515"
"2022-11-04T18:00:00.000+01:00",,"20.2","13.8","0.30798"
"2022-11-04T19:00:00.000+01:00",,"20.1","12.8","0.35728"
"2022-11-04T20:00:00.000+01:00",,,"12.9","0.33038"
"2022-11-04T21:00:00.000+01:00",,"20.2","11.6","0.32079"
"2022-11-04T22:00:00.000+01:00",,"20.35","9.6","0.26236"
"2022-11-04T23:00:00.000+01:00",,"20.35","9.1","0.24619"
"2022-11-05T00:00:00.000+01:00",,"20.5","8.2","0.19349"
"2022-11-05T01:00:00.000+01:00",,"20.5","8.8","0.17914"
"2022-11-05T02:00:00.000+01:00",,"20.200000000000003","9","0.16189"
"2022-11-05T03:00:00.000+01:00",,"19.900000000000002","8.7","0.15797"
"2022-11-05T04:00:00.000+01:00",,"19.733333333333334","8.9","0.15789"
"2022-11-05T05:00:00.000+01:00",,"19.6","8.5","0.15771"
"2022-11-05T06:00:00.000+01:00",,"19.55",,"0.15619"
"2022-11-05T07:00:00.000+01:00",,"19.45","7.5","0.16136"
"2022-11-05T08:00:00.000+01:00","541.3729411764705","19.6",,"0.16096"
"2022-11-05T09:00:00.000+01:00","541.5605555555557","20.857142857142858","8.2","0.14736"
"2022-11-05T10:00:00.000+01:00","541.665","20.599999999999998","11.2","0.14233"
"2022-11-05T11:00:00.000+01:00","541.715","20","14.4","0.13582"
"2022-11-05T12:00:00.000+01:00","541.73","19.75","16.2","0.1406"
"2022-11-05T13:00:00.000+01:00","541.745","20","17.6","0.14349"
"2022-11-05T14:00:00.000+01:00","541.765","20.725","18.9","0.14342"
"2022-11-05T15:00:00.000+01:00","541.785","21.3","18.8","0.14278"
"2022-11-05T16:00:00.000+01:00","541.805","20.85","19.2","0.15303"
"2022-11-05T17:00:00.000+01:00","541.825","20.5","17.9","0.20573"
"2022-11-05T18:00:00.000+01:00","541.845","20.23333333333333","15.8","0.21984"
"2022-11-05T19:00:00.000+01:00","541.865","20","12.6","0.21106"
"2022-11-05T20:00:00.000+01:00","541.885","20.1","11.3","0.19586"
"2022-11-05T21:00:00.000+01:00","541.905","20","10.4","0.19387"
"2022-11-05T22:00:00.000+01:00","541.92","20.05","9.6","0.16993"
"2022-11-05T23:00:00.000+01:00",,"20.05","9.2","0.1533"
"2022-11-06T00:00:00.000+01:00",,"20.166666666666668","9","0.18865"
"2022-11-06T01:00:00.000+01:00",,"20.033333333333335","8.9","0.18096"
"2022-11-06T02:00:00.000+01:00",,"19.700000000000003","8.5","0.16114"
"2022-11-06T03:00:00.000+01:00",,"19.55","8.7","0.14482"
"2022-11-06T04:00:00.000+01:00",,"19.45","9.5","0.14052"
"2022-11-06T05:00:00.000+01:00",,"19.266666666666666","9.3","0.14485"
"2022-11-06T06:00:00.000+01:00",,"19.15","7.9","0.145"
"2022-11-06T07:00:00.000+01:00",,"19.033333333333335","8.3","0.15119"
"2022-11-06T08:00:00.000+01:00",,"19.1","10.6","0.15437"
"2022-11-06T09:00:00.000+01:00",,"19.25","10.4","0.14255"
"2022-11-06T10:00:00.000+01:00",,"19.05","14.2","0.13669"
"2022-11-06T11:00:00.000+01:00",,"18.95","16.2","0.14047"
"2022-11-06T12:00:00.000+01:00",,"18.966666666666665","19.4","0.13636"
"2022-11-06T13:00:00.000+01:00",,"19.275","20.5","0.13981"
"2022-11-06T14:00:00.000+01:00",,"19.833333333333332","21.8","0.14161"
"2022-11-06T15:00:00.000+01:00",,"20.424999999999997","19.8","0.14397"
"2022-11-06T16:00:00.000+01:00",,"20.599999999999998","19.4","0.15468"
"2022-11-06T17:00:00.000+01:00",,"20.833333333333332","18.7","0.18524"
"2022-11-06T18:00:00.000+01:00",,"20.599999999999998","16.9","0.20324"
"2022-11-06T19:00:00.000+01:00",,"20.125","13.9","0.18982"
"2022-11-06T20:00:00.000+01:00",,"19.75","13.05","0.18896"
"2022-11-06T21:00:00.000+01:00",,"19.65","12","0.19345"
"2022-11-06T22:00:00.000+01:00",,"19.725","11.95","0.18525"
"2022-11-06T23:00:00.000+01:00",,"19.866666666666664","11.3","0.17893"
"2022-11-07T00:00:00.000+01:00",,"19.85","10.4","0.19162"
"2022-11-07T01:00:00.000+01:00",,"19.55","10.1","0.14605"
"2022-11-07T02:00:00.000+01:00",,"19.35","9.5","0.14646"
"2022-11-07T03:00:00.000+01:00",,"19.15","8.8","0.14546"
"2022-11-07T04:00:00.000+01:00",,"19","8.5","0.14341"
"2022-11-07T05:00:00.000+01:00",,"19.200000000000003","9.1","0.15062"
"2022-11-07T06:00:00.000+01:00",,"19.25","9.8","0.17714"
"2022-11-07T07:00:00.000+01:00","542.1405714285714","20.18","12.9","0.20137"
"2022-11-07T08:00:00.000+01:00","542.37","20.52","11.7","0.23309"
"2022-11-07T09:00:00.000+01:00","542.425","19.625","13.2","0.21466"
"2022-11-07T10:00:00.000+01:00","542.445","19.533333333333335","16.3","0.21243"
"2022-11-07T11:00:00.000+01:00","542.465","19.3","18.4","0.20884"
"2022-11-07T12:00:00.000+01:00","542.485","19.35","19.8","0.20651"
"2022-11-07T13:00:00.000+01:00","542.5","19.5","20.1","0.20321"
"2022-11-07T14:00:00.000+01:00","542.515","19.6","20.2","0.15828"
"2022-11-07T15:00:00.000+01:00","542.535","19.4","20.1","0.1598"
"2022-11-07T16:00:00.000+01:00","542.5566666666666","19.175","20.2","0.17081"
"2022-11-07T17:00:00.000+01:00","542.575","19",,"0.21736"
"2022-11-07T18:00:00.000+01:00","542.595","19",,"0.26976"
"2022-11-07T19:00:00.000+01:00","542.615",,"20.3","0.27692"
"2022-11-07T20:00:00.000+01:00","542.635","19","20.4","0.26531"
"2022-11-07T21:00:00.000+01:00","542.655","19.15","20.7","0.2368"
"2022-11-07T22:00:00.000+01:00","542.67","19.45","20.4","0.16566"
"2022-11-07T23:00:00.000+01:00","542.685",,"20.8","0.1675"
"2022-11-08T00:00:00.000+01:00","542.705","19.4",,"0.13731"
"2022-11-08T01:00:00.000+01:00","542.725","19.200000000000003","20.9","0.12792"
"2022-11-08T02:00:00.000+01:00","542.745","19",,"0.12557"
"2022-11-08T03:00:00.000+01:00","542.765","18.933333333333334",,"0.11816"
"2022-11-08T04:00:00.000+01:00","542.785",,"21.2","0.10841"
"2022-11-08T05:00:00.000+01:00","542.805","18.85",,"0.13162"
"2022-11-08T06:00:00.000+01:00","542.825","18.833333333333332","21.4","0.13868"
"2022-11-08T07:00:00.000+01:00","542.845","18.9","21.3","0.17748"
"2022-11-08T08:00:00.000+01:00","542.9657142857143","19.450000000000003","21.2","0.20899"
"2022-11-08T09:00:00.000+01:00","543.1","20.066666666666666","21.1","0.18699"
"2022-11-08T10:00:00.000+01:00","543.135","19.7","21.4","0.22565"
"2022-11-08T11:00:00.000+01:00","543.155","19.525","21.9","0.20657"
"2022-11-08T12:00:00.000+01:00","543.175","19.6",,"0.20449"
"2022-11-08T13:00:00.000+01:00","543.195","19.599999999999998","22.4","0.20548"
"2022-11-08T14:00:00.000+01:00","543.215","19.85","21.9","0.1635"
"2022-11-08T15:00:00.000+01:00","543.235","20.05","22.7","0.16938"
"2022-11-08T16:00:00.000+01:00","543.255","19.900000000000002","22.3","0.20105"
"2022-11-08T17:00:00.000+01:00","543.275","19.8","22","0.21641"
"2022-11-08T18:00:00.000+01:00","543.295","19.6",,"0.27469"
"2022-11-08T19:00:00.000+01:00","543.31","19.55","21.2","0.27746"
"2022-11-08T20:00:00.000+01:00","543.325","19.55","20.2","0.26376"
"2022-11-08T21:00:00.000+01:00","543.345","19.75","20.7","0.2398"
"2022-11-08T22:00:00.000+01:00","543.365","19.9","19.7","0.19704"
"2022-11-08T23:00:00.000+01:00","543.385","20.099999999999998","19.4","0.17951"
"2022-11-09T00:00:00.000+01:00","543.405","20.35","19.8","0.14857"
"2022-11-09T01:00:00.000+01:00","543.425","20.15","19.7","0.14242"
"2022-11-09T02:00:00.000+01:00","543.445","19.9","19.2","0.14176"
"2022-11-09T03:00:00.000+01:00","543.465","19.85","18","0.13792"
"2022-11-09T04:00:00.000+01:00","543.485","19.7","19.1","0.13813"
"2022-11-09T05:00:00.000+01:00","543.5","19.75","17","0.14467"
"2022-11-09T06:00:00.000+01:00","543.515","19.75","16.65","0.17219"
"2022-11-09T07:00:00.000+01:00","543.535","19.75","15.5","0.19738"
"2022-11-09T08:00:00.000+01:00","543.55","19.73333333333333","14.9","0.2355"
"2022-11-09T09:00:00.000+01:00",,"20.033333333333335","13.8","0.22416"
"2022-11-09T10:00:00.000+01:00","543.55","19.849999999999998","13.5","0.25534"
"2022-11-09T11:00:00.000+01:00",,"19.75","13.2","0.24337"
"2022-11-09T12:00:00.000+01:00",,"19.75","14","0.24321"
"2022-11-09T13:00:00.000+01:00",,"19.799999999999997","14.8","0.24101"
"2022-11-09T14:00:00.000+01:00",,"20.23333333333333","15.9","0.19578"
"2022-11-09T15:00:00.000+01:00",,"20.35","17.2","0.19953"
"2022-11-09T16:00:00.000+01:00",,"20.6","18.4","0.22653"
"2022-11-09T17:00:00.000+01:00",,"20.45","17.4","0.24392"
"2022-11-09T18:00:00.000+01:00",,"20.2","14.9","0.29767"
"2022-11-09T19:00:00.000+01:00",,"20.05","12.7","0.31966"
"2022-11-09T20:00:00.000+01:00",,"20.05","11.5","0.28385"
"2022-11-09T21:00:00.000+01:00",,"20.299999999999997","11.2","0.27114"
"2022-11-09T22:00:00.000+01:00",,"20.4","10.9","0.20618"
"2022-11-09T23:00:00.000+01:00",,"20.3","10.5","0.20042"
"2022-11-10T00:00:00.000+01:00",,"20.400000000000002",,"0.18085"
"2022-11-10T01:00:00.000+01:00",,"20.2","10.6","0.17823"
"2022-11-10T02:00:00.000+01:00",,"19.95","10.8","0.17401"
"2022-11-10T03:00:00.000+01:00",,"19.75","10.3","0.16897"
"2022-11-10T04:00:00.000+01:00",,"19.65","9.4","0.16768"
"2022-11-10T05:00:00.000+01:00",,"19.533333333333335",,"0.1825"
"2022-11-10T06:00:00.000+01:00",,"19.55","9","0.19367"
"2022-11-10T07:00:00.000+01:00",,"19.299999999999997","8.4","0.20957"
"2022-11-10T08:00:00.000+01:00",,"19.5","8.6","0.24448"
"2022-11-10T09:00:00.000+01:00",,"19.533333333333335","9.7","0.22477"
"2022-11-10T10:00:00.000+01:00",,"19.35","12.5","0.25855"
"2022-11-10T11:00:00.000+01:00",,"19.25","15.2","0.23895"
"2022-11-10T12:00:00.000+01:00",,,"17.5","0.23951"
"2022-11-10T13:00:00.000+01:00",,"19.700000000000003","19","0.23826"
"2022-11-10T14:00:00.000+01:00",,"21.05","20.9","0.18648"
"2022-11-10T15:00:00.000+01:00",,"22.1","21","0.18871"
"2022-11-10T16:00:00.000+01:00",,"22.666666666666668","20.8","0.21658"
"2022-11-10T17:00:00.000+01:00",,"21.933333333333334","19.5","0.24549"
"2022-11-10T18:00:00.000+01:00",,"20.950000000000003","16.5","0.31772"
"2022-11-10T19:00:00.000+01:00",,"21.066666666666666","14.8","0.34239"
"2022-11-10T20:00:00.000+01:00",,"20.73333333333333","13.4","0.33182"
"2022-11-10T21:00:00.000+01:00",,,"11.8","0.30639"
"2022-11-10T22:00:00.000+01:00",,"20.7","10.5","0.22943"
"2022-11-10T23:00:00.000+01:00",,"20.65","10.7","0.22131"
"2022-11-11T00:00:00.000+01:00",,"20.5","9.4","0.19671"
"2022-11-11T01:00:00.000+01:00",,"20.15","8.9","0.1954"
"2022-11-11T02:00:00.000+01:00",,"19.9","9","0.18334"
"2022-11-11T03:00:00.000+01:00",,"19.7","8.8","0.16284"
"2022-11-11T04:00:00.000+01:00",,"19.55",,"0.15682"
"2022-11-11T05:00:00.000+01:00",,"19.55","8.6","0.16493"
"2022-11-11T06:00:00.000+01:00",,"19.35","9.5","0.17008"
"2022-11-11T07:00:00.000+01:00",,"19.15","10.2","0.19354"
"2022-11-11T08:00:00.000+01:00",,"19.35","11.5","0.22002"
"2022-11-11T09:00:00.000+01:00",,"19.2","14","0.20099"
"2022-11-11T10:00:00.000+01:00",,"19.15","16.7","0.23252"
"2022-11-11T11:00:00.000+01:00",,"19","18.8","0.22233"
"2022-11-11T12:00:00.000+01:00",,"19.2","20.8","0.22151"
"2022-11-11T13:00:00.000+01:00",,"19.9","22.5","0.2179"
"2022-11-11T14:00:00.000+01:00",,"21.025000000000002","23.1","0.1669"
"2022-11-11T15:00:00.000+01:00",,"21.900000000000002","22.9","0.16748"
"2022-11-11T16:00:00.000+01:00",,"21.925","22.5","0.18168"
"2022-11-11T17:00:00.000+01:00",,"20.875","21.1","0.21105"
"2022-11-11T18:00:00.000+01:00",,"20.366666666666664","20.2","0.25691"
"2022-11-11T19:00:00.000+01:00",,"20.05","18.9","0.26337"
"2022-11-11T20:00:00.000+01:00",,"19.95","18.4","0.26887"
"2022-11-11T21:00:00.000+01:00",,"20.15","18.9","0.25837"
"2022-11-11T22:00:00.000+01:00",,"20.333333333333332","19.4","0.19939"
"2022-11-11T23:00:00.000+01:00",,"20.5","19","0.16878"
"2022-11-12T00:00:00.000+01:00",,"20.400000000000002","18.1","0.17174"
"2022-11-12T01:00:00.000+01:00",,"20.099999999999998","17.9","0.13907"
"2022-11-12T02:00:00.000+01:00",,"19.85","17.5","0.13348"
"2022-11-12T03:00:00.000+01:00",,"19.733333333333334","17.9","0.13502"
"2022-11-12T04:00:00.000+01:00",,"19.6","18.2","0.13441"
"2022-11-12T05:00:00.000+01:00",,"19.55","17.8","0.13371"
"2022-11-12T06:00:00.000+01:00",,"19.533333333333335","18.6","0.13146"
"2022-11-12T07:00:00.000+01:00",,"19.933333333333334","18.5","0.13118"
"2022-11-12T08:00:00.000+01:00",,"20.2","18.6","0.13228"
"2022-11-12T09:00:00.000+01:00",,"19.933333333333334","18.5","0.13042"
"2022-11-12T10:00:00.000+01:00",,"19.85","20.2","0.12101"
"2022-11-12T11:00:00.000+01:00",,"20.066666666666666","21.4","0.11573"
"2022-11-12T12:00:00.000+01:00",,"20.2","22.1","0.1135"
"2022-11-12T13:00:00.000+01:00",,"20.633333333333333","22.7","0.11256"
"2022-11-12T14:00:00.000+01:00",,"21.2","23.3","0.11381"
"2022-11-12T15:00:00.000+01:00",,"21.4","23.4","0.11468"
"2022-11-12T16:00:00.000+01:00",,"21.475","23.3","0.126"
"2022-11-12T17:00:00.000+01:00",,"21.174999999999997","21.8","0.16752"
"2022-11-12T18:00:00.000+01:00",,"20.7","20.8","0.1966"
"2022-11-12T19:00:00.000+01:00",,"20.7","20.1","0.21395"
"2022-11-12T20:00:00.000+01:00",,"20.76666666666667","19.5","0.23644"
"2022-11-12T21:00:00.000+01:00",,,"19.3","0.21784"
"2022-11-12T22:00:00.000+01:00",,"21","18.9","0.20294"
"2022-11-12T23:00:00.000+01:00",,"21","18.5","0.19544"
"2022-11-13T00:00:00.000+01:00",,"21.1","17.1","0.19586"
"2022-11-13T01:00:00.000+01:00",,"20.8","16.4","0.18832"
"2022-11-13T02:00:00.000+01:00",,"20.55","15.8","0.18317"
"2022-11-13T03:00:00.000+01:00",,"20.4","14.9","0.18161"
"2022-11-13T04:00:00.000+01:00",,"20.233333333333334","13.9","0.19168"
"2022-11-13T05:00:00.000+01:00",,"20.1","14.1","0.19265"
"2022-11-13T06:00:00.000+01:00",,"20","13.6","0.1908"
"2022-11-13T07:00:00.000+01:00",,"20.23333333333333","15.5","0.19893"
"2022-11-13T08:00:00.000+01:00",,"20.2","14.4","0.18945"
"2022-11-13T09:00:00.000+01:00",,"20.35","16.9","0.17361"
"2022-11-13T10:00:00.000+01:00",,"20.599999999999998","18.4","0.15663"
"2022-11-13T11:00:00.000+01:00",,"20.3","19.8","0.14697"
"2022-11-13T12:00:00.000+01:00",,"20.3","21.3","0.14539"
"2022-11-13T13:00:00.000+01:00",,"20.73333333333333","22.6","0.1469"
"2022-11-13T14:00:00.000+01:00",,"21.575","23.6","0.14457"
"2022-11-13T15:00:00.000+01:00",,"22","23.9","0.14377"
"2022-11-13T16:00:00.000+01:00",,"22.200000000000003","23.7","0.15738"
"2022-11-13T17:00:00.000+01:00",,"22.15","23.1","0.18166"
"2022-11-13T18:00:00.000+01:00",,"21.95","21.9","0.21313"
"2022-11-13T19:00:00.000+01:00",,"21.725","21.2","0.22575"
"2022-11-13T20:00:00.000+01:00",,"21.166666666666668","19.7","0.21125"
"2022-11-13T21:00:00.000+01:00",,"21.2","18.6","0.20274"
"2022-11-13T22:00:00.000+01:00",,"21.4",,"0.20975"
"2022-11-13T23:00:00.000+01:00",,"21.400000000000002","20.7","0.18776"
"2022-11-14T00:00:00.000+01:00",,"21.35","20.3","0.20949"
"2022-11-14T01:00:00.000+01:00",,"21.133333333333336","20.5","0.20256"
"2022-11-14T02:00:00.000+01:00",,"20.85","20.1","0.18789"
"2022-11-14T03:00:00.000+01:00",,"20.7","20.2","0.18466"
"2022-11-14T04:00:00.000+01:00",,"20.599999999999998","20.2","0.17733"
"2022-11-14T05:00:00.000+01:00",,"20.55","20","0.20983"
"2022-11-14T06:00:00.000+01:00",,"20.433333333333334","16.2","0.1979"
"2022-11-14T07:00:00.000+01:00",,"20.3","14.2","0.20962"
"2022-11-14T08:00:00.000+01:00",,"20.566666666666666","13.8","0.25133"
"2022-11-14T09:00:00.000+01:00",,"20.633333333333336","13.6","0.25166"
"2022-11-14T10:00:00.000+01:00",,"20.4","13.8","0.28313"
"2022-11-14T11:00:00.000+01:00",,,"14.3","0.27147"
"2022-11-14T12:00:00.000+01:00",,"20.2","14.3","0.26017"
"2022-11-14T13:00:00.000+01:00",,"20.35","14.7","0.23431"
"2022-11-14T14:00:00.000+01:00",,"20.75","14.8","0.18262"
"2022-11-14T15:00:00.000+01:00",,"20.533333333333335","15.1","0.18286"
"2022-11-14T16:00:00.000+01:00",,"20.25","15","0.19008"
"2022-11-14T17:00:00.000+01:00",,"20.166666666666668",,"0.22559"
"2022-11-14T18:00:00.000+01:00",,"20.1","14.2","0.28047"
"2022-11-14T19:00:00.000+01:00",,"20.033333333333335","12.9","0.28056"
"2022-11-14T20:00:00.000+01:00",,"20","12.5","0.28612"
"2022-11-14T21:00:00.000+01:00",,"20.25","12.8","0.27479"
"2022-11-14T22:00:00.000+01:00",,"20.366666666666667","13.3","0.18715"
"2022-11-14T23:00:00.000+01:00",,"20.45","17","0.17772"
"2022-11-15T00:00:00.000+01:00",,"20.166666666666668","17.2","0.16061"
"2022-11-15T01:00:00.000+01:00",,"20","17.8","0.14154"
"2022-11-15T02:00:00.000+01:00",,"19.833333333333332","17.6","0.13745"
"2022-11-15T03:00:00.000+01:00",,"19.75","18.2","0.13771"
"2022-11-15T04:00:00.000+01:00",,"19.65","18.8","0.13516"
"2022-11-15T05:00:00.000+01:00",,"19.599999999999998","19.2","0.13252"
"2022-11-15T06:00:00.000+01:00",,"19.8","19.4","0.13783"
"2022-11-15T07:00:00.000+01:00",,"19.866666666666664","19.9","0.14598"
"2022-11-15T08:00:00.000+01:00",,"19.55",,"0.18526"
"2022-11-15T09:00:00.000+01:00",,"19.566666666666666","19.5","0.18085"
"2022-11-15T10:00:00.000+01:00",,"19.533333333333335","18.9","0.2121"
"2022-11-15T11:00:00.000+01:00",,"19.6","19.3","0.20667"
"2022-11-15T12:00:00.000+01:00",,"19.533333333333335","16.7","0.20418"
"2022-11-15T13:00:00.000+01:00",,"19.55","17.4","0.20244"
"2022-11-15T14:00:00.000+01:00",,"19.65","16.2","0.15601"
"2022-11-15T15:00:00.000+01:00",,"19.566666666666666","15","0.15854"
